from_id,to_id,Spend,Quantity
CUST0000345094,PRD0902283,2.73,1
CUST0000608620,PRD0902330,1.99,1
CUST0000497929,PRD0902505,1.95,1
CUST0000345094,PRD0902699,1.66,1
CUST0000345094,PRD0902708,1.06,2
CUST0000345094,PRD0902708,1.06,2
CUST0000497929,PRD0902708,0.53,1
CUST0000608620,PRD0902738,2.9,1
CUST0000345094,PRD0902763,11.73,3
CUST0000345094,PRD0902763,11.73,3
CUST0000345094,PRD0902763,11.73,3
CUST0000345094,PRD0902898,4.68,3
CUST0000179746,PRD0903052,0.95,2
CUST0000345094,PRD0903052,0.73,1
CUST0000497929,PRD0903052,0.97,1
CUST0000608620,PRD0903052,0.51,1
CUST0000608620,PRD0903074,1.01,1
CUST0000608620,PRD0903204,0.24,1
CUST0000608620,PRD0903482,2.78,1
CUST0000608620,PRD0903550,1.12,1
CUST0000608620,PRD0903589,7.35,5
CUST0000608620,PRD0903589,7.35,5
CUST0000608620,PRD0903589,7.35,5
CUST0000345094,PRD0903644,1.64,1
CUST0000345094,PRD0903714,2.47,1
CUST0000608620,PRD0903723,0.44,1
CUST0000345094,PRD0903997,8.79,1
CUST0000345094,PRD0903998,0.87,3
CUST0000608620,PRD0904044,0.56,1
CUST0000608620,PRD0904046,0.21,1
CUST0000608620,PRD0904185,2.16,1
CUST0000608620,PRD0904335,0.75,1
CUST0000345094,PRD0904358,1.54,1
CUST0000402237,PRD0904358,6.16,4
CUST0000608620,PRD0904431,0.84,3
CUST0000497929,PRD0904621,0.65,1
CUST0000608620,PRD0904657,0.76,1
CUST0000608620,PRD0904722,1.6,1
CUST0000345094,PRD0904733,3.51,3
CUST0000345094,PRD0904733,3.51,3
CUST0000345094,PRD0904733,3.51,3
CUST0000608620,PRD0904791,0.63,1
CUST0000497929,PRD0904887,1.02,1
CUST0000608620,PRD0904933,3.27,1
CUST0000345094,PRD0904962,2.09,1
CUST0000608620,PRD0904646,2.58,1
CUST0000179746,PRD0903812,0.33,1
CUST0000608620,PRD0904497,0.06,6
CUST0000608620,PRD0904497,0.06,6
CUST0000497929,PRD0901348,8.24,4
CUST0000456220,PRD0900038,2.78,1
CUST0000458113,PRD0900121,6.86,7
CUST0000075112,PRD0900121,0.98,1
CUST0000125006,PRD0900202,1.37,1
CUST0000681997,PRD0900223,0.74,1
CUST0000458113,PRD0900237,12.54,1
CUST0000681997,PRD0900239,1.57,1
CUST0000456220,PRD0900302,1.71,1
CUST0000075112,PRD0900311,0.69,3
CUST0000458113,PRD0900324,7.81,1
CUST0000681997,PRD0900337,4.45,1
CUST0000456220,PRD0900396,26.82,6
CUST0000351733,PRD0900438,1.13,1
CUST0000458113,PRD0900455,1.94,2
CUST0000458113,PRD0900455,1.94,2
CUST0000125006,PRD0900500,1.75,1
CUST0000456220,PRD0900531,1.54,1
CUST0000456220,PRD0900688,1.19,1
CUST0000456220,PRD0900701,1.32,3
CUST0000456220,PRD0900826,1.16,1
CUST0000458113,PRD0900830,0.97,1
CUST0000075112,PRD0900849,0.39,1
CUST0000627983,PRD0900899,1.14,1
CUST0000456220,PRD0900907,1.96,2
CUST0000456220,PRD0900907,1.96,2
CUST0000458113,PRD0900923,4.14,2
CUST0000458113,PRD0900923,4.14,2
CUST0000458113,PRD0900936,0.42,1
CUST0000458113,PRD0901007,1.49,1
CUST0000458113,PRD0901024,5.61,3
CUST0000627983,PRD0901077,0.61,1
CUST0000351733,PRD0901134,0.81,1
CUST0000458113,PRD0901219,3.08,2
CUST0000458113,PRD0901219,3.08,2
CUST0000456220,PRD0901304,1.01,1
CUST0000456220,PRD0901316,0.99,1
CUST0000075112,PRD0901383,0.4,1
CUST0000351733,PRD0901428,0.72,3
CUST0000351733,PRD0901436,1.59,1
CUST0000456220,PRD0901436,1.59,1
CUST0000075112,PRD0901472,0.8,1
CUST0000351733,PRD0901537,0.86,1
CUST0000456220,PRD0901552,0.78,1
CUST0000627983,PRD0901622,0.56,1
CUST0000458113,PRD0901663,1.25,1
CUST0000351733,PRD0901741,1.61,1
CUST0000681997,PRD0901744,0.68,1
CUST0000351733,PRD0901769,3.18,3
CUST0000125006,PRD0901773,1.76,1
CUST0000456220,PRD0901790,2.71,1
CUST0000351733,PRD0901823,9.1,5
CUST0000351733,PRD0901857,0.73,1
CUST0000075112,PRD0901878,0.96,1
CUST0000681997,PRD0901887,3.44,4
CUST0000456220,PRD0901915,20.32,4
CUST0000458113,PRD0901983,3.21,1
CUST0000681997,PRD0901983,3.21,1
CUST0000458113,PRD0902029,1.0,1
CUST0000351733,PRD0902078,0.64,1
CUST0000075112,PRD0902142,4.89,3
CUST0000351733,PRD0902144,0.92,1
CUST0000351733,PRD0902147,3.39,3
CUST0000681997,PRD0902162,0.78,6
CUST0000351733,PRD0902221,2.34,3
CUST0000627983,PRD0902232,1.28,1
CUST0000681997,PRD0902289,0.49,1
CUST0000627983,PRD0902303,2.26,1
CUST0000681997,PRD0902322,0.31,1
CUST0000456220,PRD0902525,2.1,1
CUST0000075112,PRD0902569,1.22,1
CUST0000456220,PRD0902569,1.22,1
CUST0000351733,PRD0902630,6.69,3
CUST0000458113,PRD0902695,1.82,1
CUST0000075112,PRD0902728,0.4,1
CUST0000681997,PRD0902765,11.13,3
CUST0000627983,PRD0902807,0.97,1
CUST0000456220,PRD0902813,3.97,1
CUST0000351733,PRD0902866,2.07,3
CUST0000075112,PRD0902913,0.55,1
CUST0000627983,PRD0903050,1.12,1
CUST0000681997,PRD0903052,0.73,1
CUST0000456220,PRD0903052,1.28,2
CUST0000456220,PRD0903052,1.28,2
CUST0000458113,PRD0903085,1.2,1
CUST0000351733,PRD0903155,3.0,3
CUST0000075112,PRD0903155,1.0,1
CUST0000456220,PRD0903184,5.16,4
CUST0000456220,PRD0903205,3.09,1
CUST0000627983,PRD0903206,1.56,1
CUST0000627983,PRD0903234,1.4,1
CUST0000456220,PRD0903238,8.87,1
CUST0000351733,PRD0903292,2.58,3
CUST0000681997,PRD0903377,11.31,3
CUST0000075112,PRD0903421,1.56,1
CUST0000075112,PRD0903460,0.7,1
CUST0000456220,PRD0903481,1.31,1
CUST0000456220,PRD0903578,10.99,1
CUST0000681997,PRD0903655,3.66,3
CUST0000458113,PRD0903744,0.81,1
CUST0000456220,PRD0903747,1.2,1
CUST0000627983,PRD0903785,2.23,1
CUST0000351733,PRD0903788,0.75,1
CUST0000458113,PRD0903948,2.97,3
CUST0000681997,PRD0903993,1.8,1
CUST0000075112,PRD0903993,1.8,1
CUST0000456220,PRD0903993,1.8,1
CUST0000681997,PRD0904044,0.56,1
CUST0000456220,PRD0904044,0.56,1
CUST0000456220,PRD0904051,1.9,2
CUST0000456220,PRD0904051,1.9,2
CUST0000456220,PRD0904167,1.05,1
CUST0000351733,PRD0904220,3.63,3
CUST0000456220,PRD0904241,1.82,7
CUST0000075112,PRD0904297,2.4,1
CUST0000456220,PRD0904304,0.76,1
CUST0000456220,PRD0904358,1.54,1
CUST0000627983,PRD0904358,1.54,1
CUST0000366612,PRD0904358,1.54,1
CUST0000075112,PRD0904410,0.58,1
CUST0000627983,PRD0904443,3.37,1
CUST0000681997,PRD0904489,0.37,1
CUST0000456220,PRD0904534,0.92,1
CUST0000627983,PRD0904541,2.29,1
CUST0000153446,PRD0904549,0.68,1
CUST0000351733,PRD0904553,0.88,1
CUST0000681997,PRD0904601,0.81,1
CUST0000351733,PRD0904651,0.97,1
CUST0000458113,PRD0904695,0.82,1
CUST0000351733,PRD0904773,1.28,1
CUST0000627983,PRD0904851,1.42,1
CUST0000458113,PRD0904887,1.02,1
CUST0000458113,PRD0904898,2.42,1
CUST0000075112,PRD0904962,6.27,3
CUST0000458113,PRD0904971,3.05,1
CUST0000681997,PRD0904978,3.08,1
CUST0000681997,PRD0904990,2.01,1
CUST0000351733,PRD0901734,0.42,1
CUST0000125006,PRD0902277,0.53,1
CUST0000681997,PRD0903495,3.15,3
CUST0000627983,PRD0901309,1.56,1
CUST0000075112,PRD0902679,0.99,1
CUST0000456220,PRD0901543,1.68,1
CUST0000128997,PRD0900159,1.83,1
CUST0000128997,PRD0900302,1.04,1
CUST0000867394,PRD0900349,1.42,1
CUST0000128997,PRD0900409,0.84,1
CUST0000805786,PRD0900521,1.83,1
CUST0000128997,PRD0900541,0.44,1
CUST0000114208,PRD0900567,1.24,1
CUST0000128997,PRD0900978,1.31,1
CUST0000805786,PRD0900986,1.22,1
CUST0000128997,PRD0901204,2.58,3
CUST0000114208,PRD0902955,2.42,1
CUST0000128997,PRD0903078,2.1,6
CUST0000114208,PRD0903214,0.82,1
CUST0000128997,PRD0903226,0.76,1
CUST0000128997,PRD0903571,1.63,1
CUST0000128997,PRD0903612,0.97,1
CUST0000114208,PRD0903774,2.14,1
CUST0000867394,PRD0904722,1.6,1
CUST0000128997,PRD0904733,1.17,1
CUST0000867394,PRD0904921,0.54,3
CUST0000205301,PRD0900353,0.84,3
CUST0000725068,PRD0900531,1.22,1
CUST0000725068,PRD0900667,2.01,1
CUST0000027873,PRD0900938,1.58,2
CUST0000205301,PRD0901003,0.97,1
CUST0000205301,PRD0901025,1.63,1
CUST0000205301,PRD0901026,16.06,11
CUST0000860648,PRD0901402,0.47,1
CUST0000027873,PRD0901507,1.61,1
CUST0000860648,PRD0902424,1.05,3
CUST0000725068,PRD0902456,3.06,1
CUST0000027873,PRD0902569,3.66,3
CUST0000107301,PRD0902591,1.68,1
CUST0000725068,PRD0902650,1.87,1
CUST0000027873,PRD0903052,0.69,1
CUST0000725068,PRD0903210,0.58,1
CUST0000205301,PRD0903228,0.89,1
CUST0000725068,PRD0903228,0.89,1
CUST0000205301,PRD0903269,5.46,6
CUST0000027873,PRD0903409,0.64,1
CUST0000107301,PRD0903467,2.25,1
CUST0000205301,PRD0903586,0.46,1
CUST0000205301,PRD0903685,0.73,1
CUST0000725068,PRD0903762,0.29,1
CUST0000205301,PRD0903806,1.39,1
CUST0000725068,PRD0904165,0.81,1
CUST0000725068,PRD0904183,1.39,1
CUST0000205301,PRD0904296,0.73,1
CUST0000725068,PRD0904315,0.42,1
CUST0000205301,PRD0904500,1.76,1
CUST0000725068,PRD0904592,0.5,1
CUST0000205301,PRD0904635,0.43,1
CUST0000205301,PRD0903913,3.06,3
CUST0000725068,PRD0902900,0.9,1
CUST0000205301,PRD0903092,0.61,1
CUST0000440411,PRD0901323,2.06,1
CUST0000440411,PRD0902008,1.27,1
CUST0000440411,PRD0903472,2.07,1
CUST0000320257,PRD0900099,0.97,1
CUST0000320257,PRD0900306,2.74,1
CUST0000320257,PRD0900411,2.21,1
CUST0000320257,PRD0901100,2.43,3
CUST0000320257,PRD0901265,1.21,1
CUST0000320257,PRD0901684,1.37,1
CUST0000598026,PRD0901822,2.73,1
CUST0000598026,PRD0902376,1.48,1
CUST0000598026,PRD0902503,5.15,1
CUST0000320257,PRD0902540,0.31,1
CUST0000320257,PRD0902569,1.22,1
CUST0000320257,PRD0902667,3.12,1
CUST0000320257,PRD0902890,1.23,1
CUST0000504706,PRD0903099,0.67,1
CUST0000320257,PRD0903291,0.72,1
CUST0000320257,PRD0903303,3.79,1
CUST0000598026,PRD0903988,2.1,1
CUST0000598026,PRD0904162,3.33,3
CUST0000598026,PRD0904185,2.16,1
CUST0000320257,PRD0904488,1.4,1
CUST0000320257,PRD0904887,1.02,1
CUST0000320257,PRD0902900,0.9,1
CUST0000320257,PRD0903880,7.14,3
CUST0000029233,PRD0900324,7.87,1
CUST0000029233,PRD0900375,1.46,1
CUST0000029233,PRD0900462,2.23,1
CUST0000029233,PRD0900569,0.79,1
CUST0000029233,PRD0900771,1.8,1
CUST0000029233,PRD0900940,1.26,1
CUST0000029233,PRD0901114,0.19,1
CUST0000029233,PRD0901278,0.9,1
CUST0000333211,PRD0901293,2.07,1
CUST0000029233,PRD0901667,0.53,1
CUST0000029233,PRD0901776,0.8,1
CUST0000029233,PRD0901799,2.21,1
CUST0000029233,PRD0901810,1.52,1
CUST0000029233,PRD0901822,8.19,3
CUST0000333211,PRD0901878,0.24,1
CUST0000029233,PRD0902041,4.11,1
CUST0000333211,PRD0902201,1.14,3
CUST0000029233,PRD0902351,0.96,1
CUST0000029233,PRD0903057,0.89,1
CUST0000029233,PRD0903228,0.89,1
CUST0000333211,PRD0903563,0.57,1
CUST0000029233,PRD0903587,1.46,1
CUST0000029233,PRD0903602,1.02,1
CUST0000029233,PRD0903611,4.92,3
CUST0000333211,PRD0903644,1.64,1
CUST0000333211,PRD0903696,0.71,1
CUST0000029233,PRD0903993,7.2,4
CUST0000029233,PRD0904051,0.95,1
CUST0000029233,PRD0904234,0.76,1
CUST0000029233,PRD0904358,3.08,2
CUST0000029233,PRD0904358,3.08,2
CUST0000029233,PRD0904424,1.65,3
CUST0000029233,PRD0904838,0.6,4
CUST0000029233,PRD0904887,1.02,1
CUST0000029233,PRD0904933,9.81,3
CUST0000333211,PRD0904976,1.49,1
CUST0000029233,PRD0902679,0.44,1
CUST0000029233,PRD0903104,8.43,3
CUST0000569835,PRD0900121,3.92,4
CUST0000569835,PRD0900121,3.92,4
CUST0000974546,PRD0900129,7.08,1
CUST0000974546,PRD0900192,0.78,1
CUST0000569835,PRD0900986,1.22,1
CUST0000569835,PRD0901189,7.93,1
CUST0000974546,PRD0901192,0.96,3
CUST0000974546,PRD0901335,8.63,1
CUST0000974546,PRD0901392,1.24,1
CUST0000974546,PRD0901510,1.38,1
CUST0000569835,PRD0901510,4.14,3
CUST0000974546,PRD0901847,14.67,3
CUST0000974546,PRD0901974,0.88,1
CUST0000974546,PRD0901993,6.97,1
CUST0000974546,PRD0902005,0.51,1
CUST0000974546,PRD0902029,1.0,1
CUST0000974546,PRD0902208,0.39,1
CUST0000974546,PRD0902363,1.62,3
CUST0000974546,PRD0902484,1.02,1
CUST0000974546,PRD0902787,2.03,1
CUST0000974546,PRD0902871,3.52,1
CUST0000569835,PRD0902929,1.59,1
CUST0000974546,PRD0903074,1.01,1
CUST0000974546,PRD0903147,1.95,1
CUST0000974546,PRD0903337,2.77,1
CUST0000974546,PRD0903451,1.2,3
CUST0000569835,PRD0903469,5.16,4
CUST0000569835,PRD0903506,2.24,1
CUST0000974546,PRD0903782,3.92,1
CUST0000569835,PRD0903867,1.93,1
CUST0000974546,PRD0904122,3.84,1
CUST0000974546,PRD0904213,0.93,1
CUST0000974546,PRD0904657,1.69,1
CUST0000974546,PRD0904902,8.22,1
CUST0000900382,PRD0900283,1.65,1
CUST0000900382,PRD0901135,1.03,1
CUST0000900382,PRD0904358,1.54,1
CUST0000102015,PRD0900172,1.73,1
CUST0000102015,PRD0900336,0.5,1
CUST0000959307,PRD0900336,0.5,1
CUST0000102015,PRD0900552,0.22,1
CUST0000102015,PRD0900615,5.01,3
CUST0000102015,PRD0900739,0.87,1
CUST0000102015,PRD0900859,0.71,1
CUST0000102015,PRD0901265,1.57,1
CUST0000102015,PRD0901549,0.93,1
CUST0000622531,PRD0901565,1.43,1
CUST0000959307,PRD0901599,1.17,1
CUST0000102015,PRD0901666,1.32,1
CUST0000959307,PRD0901866,2.51,1
CUST0000102015,PRD0901963,1.47,1
CUST0000102015,PRD0901994,1.66,1
CUST0000959307,PRD0902063,8.469999999999999,7
CUST0000102015,PRD0902078,0.64,1
CUST0000102015,PRD0902103,2.0,1
CUST0000102015,PRD0902479,1.03,1
CUST0000959307,PRD0902537,0.19,1
CUST0000102015,PRD0902657,3.01,1
CUST0000102015,PRD0902882,2.51,1
CUST0000959307,PRD0903108,1.61,1
CUST0000102015,PRD0903377,11.31,3
CUST0000102015,PRD0903511,3.39,1
CUST0000959307,PRD0903745,1.68,1
CUST0000102015,PRD0903785,2.23,1
CUST0000102015,PRD0903806,1.39,1
CUST0000959307,PRD0903806,4.17,3
CUST0000102015,PRD0904044,1.12,2
CUST0000102015,PRD0904044,1.12,2
CUST0000622531,PRD0904115,6.48,3
CUST0000959307,PRD0904220,1.21,1
CUST0000102015,PRD0904358,6.16,4
CUST0000102015,PRD0904358,6.16,4
CUST0000102015,PRD0904393,1.79,1
CUST0000959307,PRD0904620,1.08,3
CUST0000102015,PRD0904973,2.16,3
CUST0000102015,PRD0902251,1.07,1
CUST0000959307,PRD0904497,0.01,1
CUST0000102015,PRD0903371,2.2,1
CUST0000992272,PRD0900097,1.03,1
CUST0000057088,PRD0900800,0.13,1
CUST0000057088,PRD0901536,3.11,1
CUST0000385508,PRD0901589,0.51,1
CUST0000992272,PRD0901945,1.22,1
CUST0000385508,PRD0902295,1.08,1
CUST0000057088,PRD0903190,1.71,1
CUST0000992272,PRD0903809,0.87,1
CUST0000992272,PRD0904358,1.54,1
CUST0000992272,PRD0904813,1.16,1
CUST0000707560,PRD0900008,5.31,3
CUST0000916716,PRD0900008,5.31,3
CUST0000055392,PRD0900099,0.97,1
CUST0000398784,PRD0900121,5.880000000000001,6
CUST0000398784,PRD0900121,5.880000000000001,6
CUST0000916716,PRD0900121,0.98,1
CUST0000398784,PRD0900173,1.72,1
CUST0000916716,PRD0900202,1.37,1
CUST0000873567,PRD0900208,0.94,1
CUST0000916716,PRD0900254,2.55,3
CUST0000398784,PRD0900274,0.83,1
CUST0000398784,PRD0900302,0.82,1
CUST0000398784,PRD0900346,0.7,1
CUST0000916716,PRD0900353,0.84,3
CUST0000276942,PRD0900359,0.94,1
CUST0000916716,PRD0900385,0.8,1
CUST0000398784,PRD0900392,5.58,6
CUST0000473962,PRD0900416,1.7,1
CUST0000699742,PRD0900614,1.09,1
CUST0000916716,PRD0900629,4.32,3
CUST0000916716,PRD0900663,0.41,1
CUST0000142485,PRD0900691,1.15,1
CUST0000473962,PRD0900769,1.16,1
CUST0000916716,PRD0900830,0.97,1
CUST0000707560,PRD0900934,0.79,1
CUST0000398784,PRD0901007,1.49,1
CUST0000707560,PRD0901057,1.28,1
CUST0000199773,PRD0901057,3.84,3
CUST0000398784,PRD0901108,1.24,1
CUST0000541126,PRD0901214,1.33,1
CUST0000142485,PRD0901244,1.74,1
CUST0000707560,PRD0901265,1.62,1
CUST0000055392,PRD0901265,1.77,1
CUST0000873567,PRD0901275,0.91,1
CUST0000699742,PRD0901372,0.99,1
CUST0000916716,PRD0901404,3.02,1
CUST0000916716,PRD0901469,1.46,1
CUST0000473962,PRD0901480,1.07,1
CUST0000142485,PRD0901528,1.88,1
CUST0000398784,PRD0901567,1.96,1
CUST0000916716,PRD0901599,1.17,1
CUST0000398784,PRD0901705,0.83,1
CUST0000142485,PRD0901712,1.39,1
CUST0000142485,PRD0901722,0.01,1
CUST0000473962,PRD0901740,8.36,4
CUST0000699742,PRD0901740,2.09,1
CUST0000142485,PRD0901748,0.88,1
CUST0000916716,PRD0901761,1.05,1
CUST0000916716,PRD0901791,4.56,3
CUST0000199773,PRD0901806,2.11,1
CUST0000142485,PRD0901835,0.37,1
CUST0000473962,PRD0901868,1.28,1
CUST0000398784,PRD0901878,0.43,1
CUST0000699742,PRD0901941,2.24,1
CUST0000142485,PRD0901955,3.79,1
CUST0000473962,PRD0902003,1.08,1
CUST0000199773,PRD0902041,1.84,1
CUST0000398784,PRD0902091,2.11,1
CUST0000276942,PRD0902118,0.51,1
CUST0000699742,PRD0902126,0.84,1
CUST0000398784,PRD0902138,1.62,1
CUST0000916716,PRD0902147,3.39,3
CUST0000142485,PRD0902157,5.11,1
CUST0000199773,PRD0902176,1.34,1
CUST0000142485,PRD0902301,2.47,1
CUST0000916716,PRD0902321,1.0,1
CUST0000473962,PRD0902342,1.0,1
CUST0000076091,PRD0902382,4.75,1
CUST0000398784,PRD0902470,1.65,1
CUST0000873567,PRD0902604,7.14,6
CUST0000398784,PRD0902620,2.84,4
CUST0000873567,PRD0902708,0.53,1
CUST0000142485,PRD0902728,0.4,1
CUST0000707560,PRD0902728,0.4,1
CUST0000142485,PRD0902824,4.59,3
CUST0000398784,PRD0902898,4.68,3
CUST0000199773,PRD0902898,4.68,3
CUST0000142485,PRD0903052,0.89,1
CUST0000473962,PRD0903052,0.41000000000000003,2
CUST0000916716,PRD0903052,0.64,1
CUST0000707560,PRD0903067,1.68,1
CUST0000398784,PRD0903078,0.35,1
CUST0000916716,PRD0903119,0.31,1
CUST0000398784,PRD0903161,2.2,1
CUST0000707560,PRD0903171,1.4,1
CUST0000916716,PRD0903217,1.78,1
CUST0000076091,PRD0903234,1.4,1
CUST0000142485,PRD0903255,2.1,1
CUST0000707560,PRD0903255,2.1,1
CUST0000916716,PRD0903313,4.41,1
CUST0000916716,PRD0903331,0.47,1
CUST0000398784,PRD0903362,0.95,1
CUST0000398784,PRD0903423,0.83,1
CUST0000707560,PRD0903465,1.53,1
CUST0000142485,PRD0903542,0.57,1
CUST0000199773,PRD0903561,5.28,3
CUST0000398784,PRD0903596,1.44,1
CUST0000398784,PRD0903607,0.68,1
CUST0000707560,PRD0903620,0.47,1
CUST0000916716,PRD0903620,0.47,1
CUST0000142485,PRD0903774,2.14,1
CUST0000873567,PRD0903785,2.23,1
CUST0000276942,PRD0903806,1.39,1
CUST0000398784,PRD0903837,0.5,1
CUST0000142485,PRD0903843,0.66,1
CUST0000398784,PRD0903945,0.95,1
CUST0000142485,PRD0904035,2.31,3
CUST0000699742,PRD0904199,1.62,1
CUST0000142485,PRD0904223,1.92,3
CUST0000398784,PRD0904252,0.59,1
CUST0000276942,PRD0904358,1.54,1
CUST0000199773,PRD0904409,3.63,3
CUST0000276942,PRD0904421,0.97,1
CUST0000699742,PRD0904679,0.5,1
CUST0000916716,PRD0904768,2.42,1
CUST0000142485,PRD0904887,1.02,1
CUST0000916716,PRD0904887,1.02,1
CUST0000398784,PRD0904916,0.5,1
CUST0000142485,PRD0904920,1.71,1
CUST0000142485,PRD0904922,0.72,6
CUST0000142485,PRD0904922,0.72,6
CUST0000199773,PRD0904933,3.27,1
CUST0000142485,PRD0904945,1.25,1
CUST0000398784,PRD0904973,0.72,1
CUST0000398784,PRD0903555,2.53,1
CUST0000916716,PRD0901154,1.72,1
CUST0000916716,PRD0900612,1.41,1
CUST0000699742,PRD0902726,7.02,6
CUST0000916716,PRD0903295,1.8,1
CUST0000142485,PRD0902679,0.62,1
CUST0000398784,PRD0901348,2.06,1
CUST0000873567,PRD0903882,5.28,3
CUST0000707560,PRD0903104,8.43,3
CUST0000916716,PRD0904157,2.52,1
CUST0000703444,PRD0901002,3.03,1
CUST0000487479,PRD0903341,0.47,1
CUST0000703444,PRD0903548,0.85,1
CUST0000487479,PRD0903806,1.39,1
CUST0000385508,PRD0903884,7.5,3
CUST0000703444,PRD0903927,1.61,1
CUST0000703444,PRD0904407,1.7,1
CUST0000703444,PRD0904552,1.67,1
CUST0000835723,PRD0900269,1.12,1
CUST0000084449,PRD0900993,2.01,1
CUST0000620786,PRD0902081,0.46,1
CUST0000547631,PRD0902103,2.28,1
CUST0000620786,PRD0902540,0.64,1
CUST0000620786,PRD0902898,4.68,3
CUST0000620786,PRD0903047,1.01,1
CUST0000620786,PRD0903130,0.41,1
CUST0000620786,PRD0903298,0.35,1
CUST0000620786,PRD0903514,1.22,2
CUST0000620786,PRD0903514,1.22,2
CUST0000620786,PRD0904866,1.17,3
CUST0000524835,PRD0901918,0.33,1
CUST0000524835,PRD0901923,27.81,3
CUST0000009422,PRD0902474,2.56,4
CUST0000009422,PRD0902474,2.56,4
CUST0000009422,PRD0902707,0.29,1
CUST0000009422,PRD0903052,1.59,2
CUST0000009422,PRD0903052,1.59,2
CUST0000009422,PRD0903246,3.66,3
CUST0000524835,PRD0904148,0.56,1
CUST0000524835,PRD0904358,1.54,1
CUST0000524835,PRD0903037,1.13,1
CUST0000003447,PRD0900076,1.05,1
CUST0000605174,PRD0900121,0.98,1
CUST0000605174,PRD0900173,0.79,1
CUST0000693928,PRD0900173,1.36,1
CUST0000605174,PRD0900473,0.52,1
CUST0000003447,PRD0900666,0.86,1
CUST0000003447,PRD0900781,0.78,1
CUST0000605174,PRD0900813,0.99,1
CUST0000693928,PRD0900893,1.33,1
CUST0000003447,PRD0900968,0.92,1
CUST0000693928,PRD0901066,2.11,1
CUST0000605174,PRD0901222,0.51,1
CUST0000693928,PRD0901300,0.81,1
CUST0000003447,PRD0901310,12.51,1
CUST0000003447,PRD0901357,0.79,1
CUST0000605174,PRD0901366,0.53,1
CUST0000693928,PRD0901389,0.57,1
CUST0000605174,PRD0901513,0.44,1
CUST0000693928,PRD0901593,1.17,1
CUST0000693928,PRD0901731,0.82,1
CUST0000605174,PRD0901848,0.5,1
CUST0000003447,PRD0901880,1.22,1
CUST0000693928,PRD0902008,0.71,1
CUST0000003447,PRD0902070,1.35,1
CUST0000003447,PRD0902111,0.7,1
CUST0000605174,PRD0902144,0.92,1
CUST0000605174,PRD0902151,2.01,3
CUST0000003447,PRD0902193,0.8,1
CUST0000605174,PRD0902357,1.66,1
CUST0000003447,PRD0902472,0.2,1
CUST0000605174,PRD0902533,1.61,1
CUST0000605174,PRD0902540,0.26,1
CUST0000605174,PRD0902605,1.44,1
CUST0000003447,PRD0902700,0.97,1
CUST0000003447,PRD0902808,0.94,1
CUST0000605174,PRD0902813,1.98,1
CUST0000605174,PRD0902898,4.68,3
CUST0000003447,PRD0903047,1.01,1
CUST0000605174,PRD0903052,0.76,1
CUST0000693928,PRD0903052,0.79,2
CUST0000003447,PRD0903074,1.01,1
CUST0000605174,PRD0903081,5.43,3
CUST0000003447,PRD0903085,1.2,1
CUST0000003447,PRD0903093,0.39,1
CUST0000693928,PRD0903109,1.03,1
CUST0000003447,PRD0903226,0.76,1
CUST0000605174,PRD0903226,0.76,1
CUST0000605174,PRD0903313,4.41,1
CUST0000693928,PRD0903385,2.37,3
CUST0000693928,PRD0903453,0.54,1
CUST0000003447,PRD0903518,1.39,1
CUST0000605174,PRD0903753,1.2,3
CUST0000003447,PRD0903788,0.75,1
CUST0000003447,PRD0903948,0.99,1
CUST0000693928,PRD0903968,2.67,1
CUST0000605174,PRD0904114,2.25,1
CUST0000003447,PRD0904481,0.85,1
CUST0000693928,PRD0904506,1.45,1
CUST0000605174,PRD0904743,0.69,3
CUST0000693928,PRD0904848,0.9,1
CUST0000605174,PRD0904922,0.36,3
CUST0000003447,PRD0904931,1.53,1
CUST0000003447,PRD0904981,1.23,3
CUST0000605174,PRD0904985,6.83,1
CUST0000605174,PRD0904988,0.28,1
CUST0000605174,PRD0900160,2.07,1
CUST0000404167,PRD0900494,2.08,1
CUST0000404167,PRD0901147,3.21,3
CUST0000404167,PRD0901311,0.63,3
CUST0000010805,PRD0901372,0.99,1
CUST0000404167,PRD0901850,0.88,1
CUST0000404167,PRD0903052,0.65,1
CUST0000010805,PRD0903788,2.25,3
CUST0000010805,PRD0903968,2.67,1
CUST0000295117,PRD0904219,1.89,1
CUST0000404167,PRD0904358,1.54,1
CUST0000295117,PRD0904549,0.68,1
CUST0000491009,PRD0900013,1.14,1
CUST0000491009,PRD0900121,4.9,5
CUST0000491009,PRD0900121,4.9,5
CUST0000491009,PRD0900330,0.88,1
CUST0000491009,PRD0900728,1.42,1
CUST0000344295,PRD0900746,2.55,3
CUST0000491009,PRD0900837,9.27,3
CUST0000491009,PRD0901307,2.14,1
CUST0000694871,PRD0901322,0.49,1
CUST0000344295,PRD0902029,1.0,1
CUST0000491009,PRD0902060,1.53,3
CUST0000985022,PRD0902111,0.7,1
CUST0000491009,PRD0902201,1.52,4
CUST0000491009,PRD0902472,0.6,3
CUST0000694871,PRD0902735,0.44,1
CUST0000344295,PRD0903052,0.43,1
CUST0000491009,PRD0903052,1.46,1
CUST0000344295,PRD0903728,3.6,1
CUST0000491009,PRD0903774,6.42,3
CUST0000491009,PRD0903785,2.23,1
CUST0000491009,PRD0904201,1.86,1
CUST0000985022,PRD0904358,1.54,1
CUST0000985022,PRD0904388,0.41,1
CUST0000344295,PRD0904500,1.76,1
